SMILES_standardized,hlm_value_scaled_log10_epsilon_deduplicated,n_reps,y_std,y_min,y_max
C#CCN1CCN(Cc2nc([O-])cc(C(F)(F)F)n2)CC1,0.675686709,1,,0.675686709,0.675686709
C#CCNC(=O)CCc1c(C)nn(C)c1C,0.675686709,1,,0.675686709,0.675686709
C#CCNC(=O)CN1CCCN(C(=O)c2cccc(C)n2)CC1,0.675686709,1,,0.675686709,0.675686709
C#CCNC(=O)Cc1coc(-c2ccccc2)n1,1.430268606,1,,1.430268606,1.430268606
C#CCNC(=O)Cc1coc2cc(OC)ccc12,1.188647296,1,,1.188647296,1.188647296
C#CCNC(=O)N(Cc1ccccc1F)C1CCOCC1,0.675686709,1,,0.675686709,0.675686709
C#CCNC(=O)c1cc(C(C)C)nn1CC,0.675686709,1,,0.675686709,0.675686709
C#CCNC(=O)c1ccc2c(c1)OCO2,1.145755624,1,,1.145755624,1.145755624
C#CCNC(=O)c1cccc(C(=O)NC(Cc2ccccc2)C(=O)N(C)c2ccc3scnc3c2)c1,1.7435818798459957,1,,1.7435818798459957,1.7435818798459957
C#CCOCC(C(=O)N1CC[C@@H]2C[C@@H]3CCCC(NC(=O)C(C)NC)C(=O)N3[C@@H]2C1)c1ccccc1,1.1575664955251996,2,0.3056885620428303,0.9414120403735496,1.3737209506768495
C#CCOc1ccc(C(=O)[N-]N2CCCC2=O)cc1,0.675686709,1,,0.675686709,0.675686709
C#CCOc1ccc(OC)cc1C(N)=O,1.139942023,1,,1.139942023,1.139942023
C#CCn1nnc2c(-c3nc(C)cs3)ncn2c1=O,1.6419190141620157,2,0.5097008894187919,1.2815060588771734,2.002331969446858
C#CCn1nnc2c(-c3nccs3)ncn2c1=O,1.4411413769261996,2,0.30307220906527743,1.2268369627069549,1.6554457911454443
C#CCn1nnc2c(C(N)=O)ncn2c1=O,1.3415326724846213,2,0.10162677670209133,1.2696716895284414,1.413393655440801
C#C[C@@](C)(CC)NC(=O)c1cc(F)cnc1NC1CC(F)(F)C1,1.842771446,1,,1.842771446,1.842771446
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc([O-])ccc4[C@H]3CC[C@@]21C,-3.456527968298488,1,,-3.456527968298488,-3.456527968298488
C#Cc1c[nH]nc1C(=O)N1CCN(Cc2cncc(Cl)c2)C2(CC2)C1,1.4281347940287887,1,,1.4281347940287887,1.4281347940287887
C#Cc1cc(-c2ccc(C(=O)NCCOC)cc2)cc2cnccc12,1.639486489268586,1,,1.639486489268586,1.639486489268586
C#Cc1cc(-c2ccc(OCCN(C)C)cc2)c2ccncc2c1,1.390935107103379,1,,1.390935107103379,1.390935107103379
C#Cc1cc(-c2ccc(OCCN(C)C)cc2)cc2cnccc12,1.6180480967120927,1,,1.6180480967120927,1.6180480967120927
C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)c2ccncc2c1,1.4941545940184429,1,,1.4941545940184429,1.4941545940184429
C#Cc1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.3783979009481375,1,,1.3783979009481375,1.3783979009481375
C#Cc1cc(C(=O)NCCCCc2ccccc2)cc(C2SCC(=O)N2c2ccccc2OC)c1,3.249285452226716,1,,3.249285452226716,3.249285452226716
C#Cc1cc(CN2CCN(C(=O)C=C)CC2)cc(F)c1-c1c([O-])cccc1Cl,1.2672656197625631,1,,1.2672656197625631,1.2672656197625631
C#Cc1cc(N)n2nc(-c3ccccc3)cc2n1,2.2174839442139063,1,,2.2174839442139063,2.2174839442139063
C#Cc1cc2c(c(F)c1-c1c([O-])cccc1Cl)OC[C@H]1CN(C(=O)C=C)CCN1C2,1.2161130973151817,1,,1.2161130973151817,1.2161130973151817
C#Cc1ccc(Nc2cc(C)nc3ncnn23)cc1,0.9150831016512004,1,,0.9150831016512004,0.9150831016512004
C#Cc1ccc2c(c1)CCCc1nnc(C3CCN(c4ccccn4)CC3)n1-2,1.4433568788182445,1,,1.4433568788182445,1.4433568788182445
C#Cc1cccc(-c2ccc(OCCN3CCCCC3)cc2)c1,0.5797835966168101,1,,0.5797835966168101,0.5797835966168101
C#Cc1cccc(N(CC(=O)NC(N)=O)Cc2cccs2)c1,1.585990584,1,,1.585990584,1.585990584
C#Cc1cccc(N(CCC(=O)NC(N)=O)Cc2cccs2)c1,1.710633471,1,,1.710633471,1.710633471
C#Cc1cccc(N2C(=O)CSC2c2cccc(C(=O)NCCCCc3ccccc3)c2)c1,2.887633051663425,1,,2.887633051663425,2.887633051663425
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,1.2819727913045809,1,,1.2819727913045809,1.2819727913045809
C#Cc1cccc2c(C(=O)N3CCN(c4ccc(CN5CC(OC)C5)cc4)CC3)cn(C)c12,1.534026106056135,1,,1.534026106056135,1.534026106056135
C#Cc1cn(C)c(=O)c2[nH]c3cc(OCCN4CC5(COC5)C4)ccc3c12,0.785329835010767,1,,0.785329835010767,0.785329835010767
C#Cc1cnn2c(-c3ccc(OCCN4CCCCC4)c(F)c3)ccnc12,0.568201724066995,1,,0.568201724066995,0.568201724066995
C#Cc1cnn2cc(-c3ccc(C(N)=O)cc3)cnc12,0.041392685158225,1,,0.041392685158225,0.041392685158225
C#Cc1cnn2cc(-c3ccc(OCCN4CC5CCC(C4)O5)c(F)c3)ccc12,2.149834696715785,1,,2.149834696715785,2.149834696715785
C#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)c(F)c3)ccc12,1.403120521175818,1,,1.403120521175818,1.403120521175818
C#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)ccc12,1.252853030979893,1,,1.252853030979893,1.252853030979893
C#Cc1cnn2cc(-c3ccc(OCCN4CCCCC4)cc3)cnc12,0.8633228601204559,1,,0.8633228601204559,0.8633228601204559
C#Cc1n[n-]c2c(-c3cn(C(C)c4ccccc4)c(=O)[nH]c3=O)cccc12,1.1192030843071252,1,,1.1192030843071252,1.1192030843071252
C#Cc1n[n-]c2c(-c3cn([C@@H](C)c4ccccn4)c(=O)[nH]c3=O)cc(F)cc12,1.2672656197625631,1,,1.2672656197625631,1.2672656197625631
C#Cc1nc(Nc2cccc(CC(N)=O)c2)nc2[n-]cnc12,0.8050847148358371,1,,0.8050847148358371,0.8050847148358371
C(#CC1CC1)c1cc(-c2ccc(OCCN3CCCCC3)cc2)cc2cnccc12,1.1172712956557642,1,,1.1172712956557642,1.1172712956557642
C(#Cc1n[n-]c2ccccc12)c1ccccc1,1.5560611590095326,1,,1.5560611590095326,1.5560611590095326
C(#Cc1ncn2c1COc1ccccc1-2)c1ccccc1,1.580194838726252,1,,1.580194838726252,1.580194838726252
C(#Cc1ncn2c1COc1ccccc1-2)c1cccnc1,1.1581211503374949,1,,1.1581211503374949,1.1581211503374949
C(=C/c1ccccc1)\CNCc1ccc2c(c1)OCO2,1.590016582,1,,1.590016582,1.590016582
C/C(=C/COc1c2occc2cc2ccc(=O)oc12)CO,1.261286665,1,,1.261286665,1.261286665
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4c(Cl)cccn34)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,1.5643109099606027,1,,1.5643109099606027,1.5643109099606027
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4c5c(ccn34)OCC5)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,1.52283531366053,1,,1.52283531366053,1.52283531366053
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4cc(Cl)ccn34)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,2.0071928235570407,1,,2.0071928235570407,2.0071928235570407
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4cc(F)ccn34)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,1.812913356642856,1,,1.812913356642856,1.812913356642856
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4ccc(Cl)cn34)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,1.823930455125564,1,,1.823930455125564,1.823930455125564
C/C(=C1/c2ccc(Cc3c(C4CC4)nc4ccccn34)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,1.6020599913279625,1,,1.6020599913279625,1.6020599913279625
C/C(=C1/c2ccc(Cn3c(C4CC4)nc4c(Cl)ccnc43)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,1.583538819254352,1,,1.583538819254352,1.583538819254352
C/C(=C1/c2ccc(Cn3c(C4CC4)nc4c(Cl)nccc43)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,2.2218574354191367,1,,2.2218574354191367,2.2218574354191367
C/C(=C1/c2ccc(Cn3c(C4CC4)nc4cscc43)cc2COc2cc(F)ccc21)c1noc(=O)[n-]1,1.619823500457278,1,,1.619823500457278,1.619823500457278
C/C(=C\c1nc(Cn2cnc3ncccc3c2=O)no1)c1ccc(Cl)cc1,1.4099331233312946,1,,1.4099331233312946,1.4099331233312946
C/C(=C\c1nc(Cn2cnc3ncn(C)c3c2=O)no1)c1ccc(Cl)cc1,1.8928067069400485,1,,1.8928067069400485,1.8928067069400485
C/C(=N\NC(N)=[NH2+])c1cnn(-c2ccc(C#CC3CCCC3)cc2)c1C,1.5658761413031312,1,,1.5658761413031312,1.5658761413031312
C/C(=N\NC1=[NH+]CCN1)c1cnn(-c2ccc(C#CC3CCCC3)cc2)c1C,1.6383334820342992,1,,1.6383334820342992,1.6383334820342992
C/C(=N\[N-]C(=O)C(NC(=O)c1ccccc1)c1n[n-]c(=O)c2ccccc12)c1cccc(Br)c1,1.290746715612086,1,,1.290746715612086,1.290746715612086
C/C(=N\[N-]C(=O)C1C(=O)NC[C@H]1c1ccccc1)c1cccc(Br)c1,0.966235624098582,1,,0.966235624098582,0.966235624098582
C/C(=N\[N-]C(=O)Nc1nc2ccc(CN3CCC(C)CC3)cc2s1)c1ccccn1,1.3484995702838376,1,,1.3484995702838376,1.3484995702838376
C/C=C(/F)C(=O)N[C@H](c1cn2ncc([C@@H](COC)N3C[C@@H](C(F)(F)F)NC3=O)cc2n1)C1CCC(F)(F)CC1,2.2133902389797084,1,,2.2133902389797084,2.2133902389797084
C/C=C(\F)C(=O)N[C@H](c1cn2ncc([C@@H](COC)N3C[C@@H](C(F)(F)F)NC3=O)cc2n1)C1CCC(F)(F)CC1,1.9662356240985817,1,,1.9662356240985817,1.9662356240985817
C/C=C/C(=O)N1CC=C(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)CC1,-0.3381873144627387,1,,-0.3381873144627387,-0.3381873144627387
C/C=C/CC(=O)N1CCC(c2cc(Cc3ccccc3)[nH]n2)CC1,1.715736003,1,,1.715736003,1.715736003
C/C=C/c1cnc(C(=O)NCCOC)cc1Nc1ccccc1F,1.8043848041575108,1,,1.8043848041575108,1.8043848041575108
C/[NH+]=C(\NC#N)NCCSCc1nc[n-]c1C,0.675686709,1,,0.675686709,0.675686709
C1=C(CS/C(NC2CCCCC2)=[NH+]\C2CCCCC2)N2CC[NH+]=C2S1,1.7195632907571934,1,,1.7195632907571934,1.7195632907571934
C1=C(c2cc3ncc(-c4ccc(OCCN5CCCCC5)cc4)cn3n2)CCOC1,1.631443769013172,1,,1.631443769013172,1.631443769013172
C1=CCC(c2cc3ccccc3o2)CNC1,1.9310712070353309,1,,1.9310712070353309,1.9310712070353309
C1=CCC(c2ccc3ccccc3c2)CNC1,1.985120968258956,1,,1.985120968258956,1.985120968258956
C1CCC(OCc2noc(C3CC3)n2)CC1,1.532053339,1,,1.532053339,1.532053339
C1CN(c2nc3c(c(N4CCSCC4)n2)SCC3)CCS1,2.099414736,1,,2.099414736,2.099414736
C=C(C)COc1ccc(C(=O)NCCc2cn3ccccc3n2)cc1,2.062852629,1,,2.062852629,2.062852629
C=C(C)COc1cccc(C(=O)NCc2nncn2C2CCCCC2)c1,2.199618068,1,,2.199618068,2.199618068
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c([O-])cc(CCCCC)cc1O,2.590507462008583,1,,2.590507462008583,2.590507462008583
C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c([O-])cc([Si](C)(C)CCCCCC)cc1O,1.7420177471401384,1,,1.7420177471401384,1.7420177471401384
C=C(C)[C@@H]1CC[C@]2(C(=O)N3CCN(C(=O)/C=C/c4ccc5c(c4)OCO5)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)[O-])C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-1.2676062401770316,1,,-1.2676062401770316,-1.2676062401770316
C=C(C)[C@@H]1CC[C@]2(C(=O)N3CCN(CCCCC(=O)[O-])CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(=O)[O-])C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-2.677780705266081,1,,-2.677780705266081,-2.677780705266081
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)NC(CCC(N)=O)C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,2.3737209506768497,1,,2.3737209506768497,2.3737209506768497
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCCC(=O)NC(CCC(N)=O)C(=O)OCc3ccccc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,2.2398798192729306,1,,2.2398798192729306,2.2398798192729306
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCNC(=O)C(CCC(N)=O)NC(=O)OC(C)(C)C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,2.575474200053668,1,,2.575474200053668,2.575474200053668
C=C(C)[C@@H]1CC[C@]2(C(=O)NCCCCCCCNC(C)=O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,2.446562018693456,1,,2.446562018693456,2.446562018693456
C=C(F)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,1.9150831016512009,1,,1.9150831016512009,1.9150831016512009
C=C(F)C(=O)N[C@H](c1cn2ncc([C@@H](COC)N3C[C@@H](C(F)(F)F)NC3=O)cc2n1)C1CCC(F)(F)CC1,1.053385799817482,1,,1.053385799817482,1.053385799817482
C=C(F)C(=O)Nc1cc2c(Nc3ccc(Oc4cc5nncn5cn4)c(C)c3)ncnc2cc1OCC,1.6140531059872194,1,,1.6140531059872194,1.6140531059872194
C=C(c1ccc(F)cc1C(F)(F)F)c1cnc2n1CCN(c1cn[n-]c(=O)c1Cl)C2,1.8753159747797128,1,,1.8753159747797128,1.8753159747797128
C=C(c1ccc(OC(F)F)c(N)c1)c1cc(OC)c(OC)c(OC)c1,1.8753159747797128,1,,1.8753159747797128,1.8753159747797128
C=C(c1ccc(OC)c(/C=C/C(O)=NO)c1)c1cc(OC)c(OC)c(OC)c1,-0.0689287929646691,1,,-0.0689287929646691,-0.0689287929646691
C=C(c1ccc(OC)c(N)c1)c1cc(OC)c(OC)c(OC)c1,1.674750946340831,1,,1.674750946340831,1.674750946340831
C=C(c1ccc(OC)c([O-])c1)c1cc(OC)c(OC)c(OC)c1,-0.0057356523011746,1,,-0.0057356523011746,-0.0057356523011746
C=C1C(=O)O[C@@H]2C[C@@]3(C)CCCC(=C)[C@@H]3C[C@H]12,2.5002617301547168,1,,2.5002617301547168,2.5002617301547168
C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)/C=C/C(=O)c4ccc(C(F)(F)F)cc4)C(=C)[C@@H]3C[C@H]12,1.8393623877130825,1,,1.8393623877130825,1.8393623877130825
C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)/C=C/C(=O)c4ccc(F)cc4)C(=C)[C@@H]3C[C@H]12,1.6603531256401884,1,,1.6603531256401884,1.6603531256401884
C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)/C=C/C(=O)c4ccccc4)C(=C)[C@@H]3C[C@H]12,2.13649733949354,1,,2.13649733949354,2.13649733949354
C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4c(Cl)ccnc4Cl)C(=C)[C@@H]3C[C@H]12,1.0801789764054186,1,,1.0801789764054186,1.0801789764054186
C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4cc(Cl)cnc4Cl)C(=C)[C@@H]3C[C@H]12,1.1733611168942315,1,,1.1733611168942315,1.1733611168942315
C=C1C(=O)O[C@@H]2C[C@@]3(C)CC[C@@H](OC(=O)c4cnc(Cl)cc4Cl)C(=C)[C@@H]3C[C@H]12,0.887054378050957,1,,0.887054378050957,0.887054378050957
C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@H]2[C@]12C=CCC(C)(C)[C@H]1[C@H](O)[C@@]3(OCCC(=O)[O-])OC2,1.290746715612086,1,,1.290746715612086,1.290746715612086
C=C1C(=O)[C@]23[C@H](O)[C@H]1CC[C@H]2[C@]12C=CCC(C)(C)[C@H]1[C@H](O)[C@@]3(OCc1cncs1)OC2,2.7632722186426,1,,2.7632722186426,2.7632722186426
C=C1C[C@@H](c2nc3cccc(Cl)c3c(=O)n2-c2ccccc2)N(c2ncnc(N)c2C#N)C1,2.028190468171696,1,,2.028190468171696,2.028190468171696
C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,0.675686709,1,,0.675686709,0.675686709
C=CC(=O)N(C)C(=O)Cc1c[nH]c2ncnc(-c3cc(F)cc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12,-1.408935392973501,1,,-1.408935392973501,-1.408935392973501
C=CC(=O)N(C)C12CCC(Oc3nc(-c4cnn(C)c4)cn4nccc34)(C1)C2,1.4313637641589874,1,,1.4313637641589874,1.4313637641589874
C=CC(=O)N(C)C12CCCC(Oc3nc(-c4cnn(C)c4)cn4nccc34)(C1)C2,2.1072099696478683,1,,2.1072099696478683,2.1072099696478683
C=CC(=O)N(C)CCOc1c(-c2ccc(CN3CCN(CC(C)C)CC3=O)c(C)c2)ccnc1N,2.523746466811565,1,,2.523746466811565,2.523746466811565
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,1.900254063495972,2,0.004010601469855658,1.89741814,1.9030899869919435
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,1.8195439355418688,1,,1.8195439355418688,1.8195439355418688
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(C(C)C)CC2=O)c(C)c1,2.130333768495006,1,,2.130333768495006,2.130333768495006
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(C)CC2=O)c(C)c1,1.977723605288848,1,,1.977723605288848,1.977723605288848
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC(C)(C)C)CC2=O)c(C)c1,2.907948521612272,1,,2.907948521612272,2.907948521612272
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,2.801403710017355,1,,2.801403710017355,2.801403710017355
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC)CC2=O)c(C)c1,2.0530784434834195,1,,2.0530784434834195,2.0530784434834195
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CC3CCC3)CC2=O)c(C)c1,2.836324115706752,1,,2.836324115706752,2.836324115706752
C=CC(=O)N(C)CCOc1cnccc1-c1ccc(CN2CCN(CCC)CC2=O)c(C)c1,2.456366033129043,1,,2.456366033129043,2.456366033129043
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(C3CCOC3)CC2=O)c(F)c1,1.9084850188786493,1,,1.9084850188786493,1.9084850188786493
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC(C)(C)C)CC2=O)c(C)c1,3.1367205671564067,1,,3.1367205671564067,3.1367205671564067
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC(C)(C)C)CC2=O)c(F)c1,2.907948521612272,1,,2.907948521612272,2.907948521612272
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC(C)(C)C)CC2=O)cc1,2.431363764158988,1,,2.431363764158988,2.431363764158988
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC(C)C)CC2=O)c(C)c1,2.64738297011462,1,,2.64738297011462,2.64738297011462
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC(F)(F)F)CC2=O)c(C)c1,2.499687082618404,1,,2.499687082618404,2.499687082618404
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC3(C)CC3)CC2=O)c(C)c1,2.747411807886423,1,,2.747411807886423,2.747411807886423
C=CC(=O)N(C)CCOc1cncnc1-c1ccc(CN2CCN(CC3CCC3)CC2=O)c(C)c1,2.584331224367531,1,,2.584331224367531,2.584331224367531
C=CC(=O)N(C)Cc1c[nH]c2ncnc(-c3cc(F)cc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12,-0.5114492834995558,1,,-0.5114492834995558,-0.5114492834995558
C=CC(=O)N(C)Cc1c[nH]c2ncnc(-c3cccc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12,-0.5985994592184559,1,,-0.5985994592184559,-0.5985994592184559
C=CC(=O)N(C)[C@H]1CCC[C@@H](Oc2nc(-c3cnn(C)c3)cn3nccc23)C1,1.6434526764861874,1,,1.6434526764861874,1.6434526764861874
C=CC(=O)N(C)[C@H]1CC[C@@H](Oc2nc(-c3cnn(C)c3)cn3nccc23)C1,1.5314789170422551,1,,1.5314789170422551,1.5314789170422551
C=CC(=O)N(C)[C@H]1CC[C@@H](Oc2nc(-c3cnn(C)c3)cn3nccc23)CC1,1.255272505103306,1,,1.255272505103306,1.255272505103306
C=CC(=O)N(C)[C@H]1C[C@@H](Oc2nc(-c3cnn(C)c3)cn3nccc23)C1,1.0413926851582251,1,,1.0413926851582251,1.0413926851582251
C=CC(=O)N(C)[C@H]1C[C@@](C)(Oc2nc(-c3cnn(C)c3)cn3nccc23)C1,1.57978359661681,1,,1.57978359661681,1.57978359661681
C=CC(=O)N(C)[C@H]1C[C@H](Oc2nc(-c3cnn(C)c3)cn3nccc23)C1,1.0791812460476249,1,,1.0791812460476249,1.0791812460476249
C=CC(=O)N(C)[C@]1(C)C[C@H](Oc2nc(-c3cnn(C)c3)cn3nccc23)C1,1.1760912590556811,1,,1.1760912590556811,1.1760912590556811
C=CC(=O)N1CC(NC(=O)Cn2c(C3CC3)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,2.2188189906911067,1,,2.2188189906911067,2.2188189906911067
C=CC(=O)N1CC(O)(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,-2.5228787452803374,1,,-2.5228787452803374,-2.5228787452803374
C=CC(=O)N1CC(Oc2cc3c(-c4c[nH]nc4-c4cccc(OC)c4)ncnc3cc2OC)C1,1.5305070545371444,1,,1.5305070545371444,1.5305070545371444
C=CC(=O)N1CC(c2ccc(-c3nc(Nc4cc(C)[nH]n4)cc(N4CCN(C)CC4)n3)cc2)C1,1.0911743607068818,1,,1.0911743607068818,1.0911743607068818
C=CC(=O)N1CC(n2cc(-c3ccncc3)c(-c3cccc(/C=C/c4ncc(C5CC5)o4)c3)n2)C1,1.7195632907571934,1,,1.7195632907571934,1.7195632907571934
C=CC(=O)N1CC(n2cc(-c3ccncc3)c(-c3cccc(NC(=O)c4cn(C5CC5)cn4)c3)n2)C1,1.290746715612086,1,,1.290746715612086,1.290746715612086
C=CC(=O)N1CC2(CC(Nc3ncnc(N)c3-c3ccc(Oc4ccccc4)cc3)C2)C1,2.902414133460171,1,,2.902414133460171,2.902414133460171
C=CC(=O)N1CC2(CCN(c3nc(Nc4cc(C(C)C)[nH]n4)cc(N4CCN(C)CC4)n3)CC2)C1,1.1581211503374949,1,,1.1581211503374949,1.1581211503374949
