,mol_id,SMILES,hlm_value_unscaled,hlm_value_unscaled_log10,hlm_value_scaled,hlm_value_scaled_log10_low,hlm_value_scaled_log10_high,dataset,scaling_was_applied
7260,CHEMBL302533,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1CCC(F)(F)CC1,35.0,1.5563025007672873,,1.5563025007672873,1.5563025007672873,chembl_dataset,False
7261,CHEMBL302320,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1(O)CCC(F)(F)CC1,6.4,0.8692317197309762,,0.8692317197309762,0.8692317197309762,chembl_dataset,False
7262,CHEMBL308473,CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O,6.0,0.8450980400142568,,0.8450980400142568,0.8450980400142568,chembl_dataset,False
7263,CHEMBL68145,NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1CCCCC1,242.0,2.385606273598312,,2.385606273598312,2.385606273598312,chembl_dataset,False
7264,CHEMBL305423,CC(C)(F)CCC(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C(=O)NO,3.6,0.6627578316815741,,0.6627578316815741,0.6627578316815741,chembl_dataset,False
7265,CHEMBL3706623,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3cccnc3)o2)C[C@H]1C(=O)NCC(F)(F)F,233.0,2.369215857410143,,2.369215857410143,2.369215857410143,chembl_dataset,False
7266,CHEMBL5483011,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,50.0,1.7075701760979365,,1.7075701760979365,1.7075701760979365,chembl_dataset,False
7267,CHEMBL3706619,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccccn3)o2)C[C@H]1C(=O)NCC(F)(F)F,655.0,2.8169038393756605,,2.8169038393756605,2.8169038393756605,chembl_dataset,False
7268,CHEMBL3706620,CC(C)(c1ccc(-c2ccncc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,19.0,1.3010299956639813,,1.3010299956639813,1.3010299956639813,chembl_dataset,False
7269,CHEMBL114756,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(Cc2ccc(-c3ccncc3)o2)C[C@H]1C(=O)NCC(F)(F)F,133.0,2.127104798364808,,2.127104798364808,2.127104798364808,chembl_dataset,False
7270,CHEMBL310899,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc(C(=O)O)cc4)C(=O)O3)[C@H]21,205.0,2.3138672203691533,,2.238547887681328,2.3258029087436127,chembl_dataset,True
7271,CHEMBL82236,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4ccc5c(c4)OCO5)C(=O)O3)[C@H]21,383.0,2.584331224367531,,2.5088258808686903,2.596293533161889,chembl_dataset,True
7272,CHEMBL84348,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@H](CC(=O)NC)N(Cc4cccc(OC)c4)C(=O)O3)[C@H]21,55.0,1.7481880270062005,,1.6739419986340878,1.7599698575543072,chembl_dataset,True
7273,CHEMBL64148,COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(CCNCCc3ccccn3)c2=O)c1,84.0,1.9294189257142929,,1.9294189257142929,1.9294189257142929,chembl_dataset,False
7274,CHEMBL79236,CC(C)(c1cc2cnccc2o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,22.0,1.3617278360175928,,1.3617278360175928,1.3617278360175928,chembl_dataset,False
7275,CHEMBL312238,CC(C)(C)NC(=O)[C@@H]1CN(C(C)(C)c2cc3cnccc3o2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2OC[C@H]1O,34.0,1.5440680443502757,,1.5440680443502757,1.5440680443502757,chembl_dataset,False
7276,CHEMBL3706622,CC(C)(c1ncc(-c2cnccc2Cl)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,35.0,1.5563025007672873,,1.5563025007672873,1.5563025007672873,chembl_dataset,False
7277,CHEMBL3706615,COc1cncc(-c2cnc(C(C)(C)N3CCN(C[C@@H](O)C[C@@H](Cc4ccccc4)C(=O)N[C@H]4c5ccccc5OC[C@H]4O)[C@H](C(=O)NCC(F)(F)F)C3)o2)c1,13.0,1.146128035678238,,1.146128035678238,1.146128035678238,chembl_dataset,False
7278,CHEMBL5483011,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O.O,50.0,1.7075701760979365,,1.7075701760979365,1.7075701760979365,chembl_dataset,False
7279,CHEMBL3706621,CC(C)(c1ncc(-c2ccccn2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,500.0,2.699837725867246,,2.699837725867246,2.699837725867246,chembl_dataset,False
7280,CHEMBL3706613,CC(C)(c1ncc(-c2cccnc2)o1)N1CCN(C[C@@H](O)C[C@@H](Cc2ccccc2)C(=O)N[C@H]2c3ccccc3OC[C@H]2O)[C@H](C(=O)NCC(F)(F)F)C1,27.0,1.4471580313422192,,1.4471580313422192,1.4471580313422192,chembl_dataset,False
7281,CHEMBL57049,Cn1cc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cnc1=O,4.0,0.6989700043360189,,0.639486489268586,0.7085908451503438,chembl_dataset,True
7282,CHEMBL58151,Cn1cc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)c(Cl)c4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,11.0,1.0791812460476249,,1.010299956639812,1.0901874875754207,chembl_dataset,True
7283,CHEMBL291535,Cc1ncc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,7.0,0.9030899869919436,,0.8375884382355113,0.9136019497291574,chembl_dataset,True
7284,CHEMBL417780,COc1ncc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)cc4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,3.0,0.6020599913279624,,0.5465426634781311,0.6110857334148726,chembl_dataset,True
7285,CHEMBL56954,COc1ncc(Cc2cn(CC(=O)N3CCN(c4ccc(Cl)c(Cl)c4)CC3)c(SCc3ccc(F)cc3)nc2=O)cn1,7.0,0.9030899869919436,,0.8375884382355113,0.9136019497291574,chembl_dataset,True
7286,CHEMBL184185,NC(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,0.74,0.2405492482825997,,0.2099437356849522,0.2456902974077156,chembl_dataset,True
7287,CHEMBL184185,NC(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,1.5,0.3979400086720376,,0.3541084391474008,0.4051755462179893,chembl_dataset,True
7288,CHEMBL359670,NS(=O)(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,0.74,0.2405492482825997,,0.2099437356849522,0.2456902974077156,chembl_dataset,True
7289,CHEMBL359670,NS(=O)(=O)c1c(Cl)ccc(NC(=O)Nc2ccccc2Br)c1O,1.5,0.3979400086720376,,0.3541084391474008,0.4051755462179893,chembl_dataset,True
7290,CHEMBL363731,Cc1ccc(-c2nc(-c3c(C)n(Cc4c(F)cccc4F)c(=O)n(C[C@H](N)c4ccccc4)c3=O)cs2)cc1,36.0,1.568201724066995,,1.568201724066995,1.568201724066995,chembl_dataset,False
7291,CHEMBL183938,Cc1c(-c2csc(-c3ccc(Cl)cc3)n2)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,46.0,1.6720978579357175,,1.6720978579357175,1.6720978579357175,chembl_dataset,False
7292,CHEMBL112466,COc1cccc(-c2c(C)n(Cc3c(F)cccc3F)c(=O)n(C[C@@H](C)N(C)Cc3ccccn3)c2=O)c1,1700.0,3.230704313612569,,3.230704313612569,3.230704313612569,chembl_dataset,False
7293,CHEMBL195497,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)c1ccc(-c3cccc(C)n3)c3ccccc13)CC2,34.0,1.5440680443502757,,1.470704429722788,1.5557230550750536,chembl_dataset,True
7294,CHEMBL195897,COc1cc2c(cc1N1C[C@@H](C)N[C@@H](C)C1)N(C(=O)c1ccc(-c3cccc(C)n3)c3ccccc13)CC2,14.0,1.1760912590556811,,1.1058506743851435,1.1872950546937378,chembl_dataset,True
7295,CHEMBL434355,CCN1[C@H](C)CN(c2cc3c(cc2OC)CCN3C(=O)c2ccc(-c3cccc(C)n3)c3ccccc23)C[C@@H]1C,47.0,1.6812412373755872,,1.6072405038317428,1.69298784390957,chembl_dataset,True
7296,CHEMBL435936,COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Nc1cccc(Cl)c1Cl)CC2,3.0,0.6020599913279624,,0.5465426634781311,0.6110857334148726,chembl_dataset,True
7297,CHEMBL436755,COC(=O)N[C@H](C(=O)NN(Cc1ccccc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,527.0,2.722633922533812,,2.6470698522337863,2.7346046331444005,chembl_dataset,True
7298,CHEMBL371533,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)OC(C)(C)C)C1)N2,42.0,1.6334684555795864,,1.5596672783880576,1.645186389295188,chembl_dataset,True
7299,CHEMBL202190,COC(=O)[C@H]1C[C@]2(CN1C(=O)OC(C)(C)C)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,18.0,1.2787536009528289,,1.207365037469072,1.2901236882743068,chembl_dataset,True
7300,CHEMBL372753,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C)OC)C1)N2,38.0,1.591064607026499,,1.517459826540232,1.6027543071943169,chembl_dataset,True
7301,CHEMBL196912,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C(C)C)C(C)C)C1)N2,612.0,2.787460474518415,,2.7118746870223616,2.7994342917953103,chembl_dataset,True
7302,CHEMBL198526,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N3CCCCC3)C1)N2,152.0,2.184691430817599,,2.1095110522299323,2.196607224655813,chembl_dataset,True
7303,CHEMBL198729,CCN(CC)C(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,92.0,1.968482948553935,,1.893650816985964,1.980348850684892,chembl_dataset,True
7304,CHEMBL199075,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C)c3ccc(F)cc3F)C1)N2,97.0,1.9912260756924949,,1.9163486522754605,2.0030984691607303,chembl_dataset,True
7305,CHEMBL370575,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)N(C)c3ccccc3)C1)N2,144.0,2.161368002234975,,2.086217415693343,2.1732795296961247,chembl_dataset,True
7306,CHEMBL372187,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)Nc3ccccc3)C1)N2,19.0,1.3010299956639813,,1.229425847920695,1.3124312555887252,chembl_dataset,True
7307,CHEMBL373029,CCNC(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,11.0,1.0791812460476249,,1.010299956639812,1.0901874875754207,chembl_dataset,True
7308,CHEMBL198536,COc1cc2c(cc1-c1cnco1)C(=O)N(C)C1(CCN(C(=O)C(C)(C)C)C1)N2,46.0,1.6720978579357175,,1.5981336458132378,1.6838392180954955,chembl_dataset,True
7309,CHEMBL197163,CCOC(=O)N1CCC2(C1)Nc1cc(OC)c(-c3cnco3)cc1C(=O)N2C,24.0,1.3979400086720375,,1.3255156633631482,1.4094597040874477,chembl_dataset,True
7310,CHEMBL206467,COC(=O)N[C@H](C(=O)NN(Cc1ccc(-c2cccnc2)cc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,154.0,2.1903316981702914,,2.1151443517931066,2.2022484897841914,chembl_dataset,True
7311,CHEMBL381169,COC(=O)N[C@H](C(=O)NN(Cc1cccc(-c2cccnc2)c1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,190.0,2.281033367247728,,2.205745540942662,2.292964545382929,chembl_dataset,True
7312,CHEMBL207577,O=C(O)c1cccc(C2=C(c3cc(Cl)ccc3OCc3ccccc3)CCC2)c1,8.4,0.9731278535996988,,0.9061194575455616,0.9838607338326654,chembl_dataset,True
7313,CHEMBL377852,Cc1ccc(-c2cc(Cl)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,1.6,0.414973347970818,,0.3699576073460531,0.4223928362273723,chembl_dataset,True
7314,CHEMBL377649,Cc1ccc(-c2cc(Br)ccc2OCc2ccccc2)n1-c1cccc(C(=O)O)c1,1.8,0.4471580313422192,,0.4000196350651585,0.4549058093429591,chembl_dataset,True
7315,CHEMBL383090,O=C(O)c1cccc(-n2cccc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.5,0.3979400086720376,,0.3541084391474008,0.4051755462179893,chembl_dataset,True
7316,CHEMBL207688,Cc1ccc(-c2cccc(C(=O)O)c2)n1-c1cc(Cl)ccc1OCc1ccccc1,7.9,0.9493900066449128,,0.8828659197216292,0.9600519785800484,chembl_dataset,True
7317,CHEMBL207293,O=C(O)c1cccc(-n2cncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,0.96,0.292256071356476,,0.2568139245808926,0.2981716381658892,chembl_dataset,True
7318,CHEMBL209244,O=C(O)c1cccc(-c2ccncc2-c2cc(Cl)ccc2OCc2ccccc2)c1,1.4,0.380211241711606,,0.3376588910261423,0.3872474113573242,chembl_dataset,True
7319,CHEMBL120735,CCN(CCNC(=O)Nc1ccccc1Br)c1cccc(C)c1,41.0,1.6232492903979006,,1.6232492903979006,1.6232492903979006,chembl_dataset,False
7320,CHEMBL208923,O=C(NCCN1CCc2cc(F)ccc21)Nc1ccccc1Br,19.0,1.3010299956639813,,1.3010299956639813,1.3010299956639813,chembl_dataset,False
7321,CHEMBL413059,CC(=O)O[C@H]1C[C@H]2[C@@H]([C@H](OC(C)=O)C[C@@H]3CC4(CC[C@@]32C)OOC2(CCC(C(N)=O)CC2)OO4)[C@@H]2CC[C@H]([C@H](C)CCC(N)=O)[C@@]12C,3.4,0.6434526764861874,,0.5861370252307931,0.6527490190868435,chembl_dataset,True
7322,CHEMBL211181,O=c1ccn(CCCCNC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1,64.0,1.8129133566428557,,1.7384634394619525,1.824724448045649,chembl_dataset,True
7323,CHEMBL212690,O=c1ccn(CCCCCCO[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1,35.0,1.5563025007672873,,1.4828735836087537,1.5679669068231543,chembl_dataset,True
7324,CHEMBL387177,O=c1ccn(CCCCO[Si](c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1,69.0,1.845098040014257,,1.7705574748509951,1.8569221356085652,chembl_dataset,True
7325,CHEMBL211067,O=c1ccn(CCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1,68.0,1.8388490907372552,,1.764325605625984,1.850670736296266,chembl_dataset,True
7326,CHEMBL424704,O=c1ccn(COCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]1,96.0,1.9867717342662448,,1.9119029960440328,1.9986428830113452,chembl_dataset,True
7327,CHEMBL212013,CN(C)[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)[se]c4c3=O)cn2)C1,27.0,1.4471580313422192,,1.4471580313422192,1.4471580313422192,chembl_dataset,False
7328,CHEMBL211340,CCc1ccc(-c2cc3cnn(-c4ccc(N5CC[C@@H](NC)C5)nc4)c(=O)c3s2)cc1,155.0,2.1931245983544616,,2.1931245983544616,2.1931245983544616,chembl_dataset,False
7329,CHEMBL208720,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(OC)cc5)sc4c3=O)cn2)C1,720.0,2.857935264719429,,2.857935264719429,2.857935264719429,chembl_dataset,False
7330,CHEMBL377241,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)sc4c3=O)cn2)C1,8.5,0.9777236052888476,,0.9777236052888476,0.9777236052888476,chembl_dataset,False
7331,CHEMBL378869,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(F)cc5)sc4c3=O)cn2)C1,8.2,0.9637878273455552,,0.9637878273455552,0.9637878273455552,chembl_dataset,False
7332,CHEMBL379933,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(F)cc5)sc4c3=O)cn2)C1,12.0,1.1139433523068367,,1.1139433523068367,1.1139433523068367,chembl_dataset,False
7333,CHEMBL377588,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)sc4c3=O)cn2)C1,8.4,0.9731278535996988,,0.9731278535996988,0.9731278535996988,chembl_dataset,False
7334,CHEMBL208845,CN(C)[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)sc4c3=O)cn2)C1,18.0,1.2787536009528289,,1.2787536009528289,1.2787536009528289,chembl_dataset,False
7335,CHEMBL379829,CN(C)[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)n(C)c4c3=O)cn2)C1,48.0,1.6901960800285136,,1.6901960800285136,1.6901960800285136,chembl_dataset,False
7336,CHEMBL379927,CN(C)[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)oc4c3=O)cn2)C1,28.0,1.462397997898956,,1.462397997898956,1.462397997898956,chembl_dataset,False
7337,CHEMBL208551,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(OC)cc5C)ccc4c3=O)cn2)C1,8.8,0.9912260756924948,,0.9912260756924948,0.9912260756924948,chembl_dataset,False
7338,CHEMBL210926,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1,26.0,1.4313637641589874,,1.4313637641589874,1.4313637641589874,chembl_dataset,False
7339,CHEMBL378309,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1,6.0,0.8450980400142568,,0.8450980400142568,0.8450980400142568,chembl_dataset,False
7340,CHEMBL377042,O=c1c2ccc(-c3ccc(Cl)cc3)cc2cnn1-c1ccc(N2CC[C@@H](NN3CCOCC3)C2)nc1,40.0,1.6127838567197357,,1.6127838567197357,1.6127838567197357,chembl_dataset,False
7341,CHEMBL212053,O=c1c2ccc(-c3ccc(Cl)cc3)cc2cnn1-c1ccc(N2CC[C@H](NN3CCCC3)C2)nc1,16.0,1.230448921378274,,1.230448921378274,1.230448921378274,chembl_dataset,False
7342,CHEMBL209172,CCN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,9.2,1.0086001717619175,,1.0086001717619175,1.0086001717619175,chembl_dataset,False
7343,CHEMBL211223,CN[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,12.0,1.1139433523068367,,1.1139433523068367,1.1139433523068367,chembl_dataset,False
7344,CHEMBL210191,CN[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,8.9,0.99563519459755,,0.99563519459755,0.99563519459755,chembl_dataset,False
7345,CHEMBL209110,CN(C)[C@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,12.0,1.1139433523068367,,1.1139433523068367,1.1139433523068367,chembl_dataset,False
7346,CHEMBL379189,CN(C)[C@@H]1CCN(c2ccc(-n3ncc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,21.0,1.3424226808222062,,1.3424226808222062,1.3424226808222062,chembl_dataset,False
7347,CHEMBL209542,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccccc5)ccc4c3=O)cn2)C1,22.0,1.3617278360175928,,1.3617278360175928,1.3617278360175928,chembl_dataset,False
7348,CHEMBL438792,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(F)cc5)ccc4c3=O)cn2)C1,16.0,1.230448921378274,,1.230448921378274,1.230448921378274,chembl_dataset,False
7349,CHEMBL210069,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,16.0,1.230448921378274,,1.230448921378274,1.230448921378274,chembl_dataset,False
7350,CHEMBL378230,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(Br)cc5)ccc4c3=O)cn2)C1,18.0,1.2787536009528289,,1.2787536009528289,1.2787536009528289,chembl_dataset,False
7351,CHEMBL377479,CCc1ccc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)cc1,36.0,1.568201724066995,,1.568201724066995,1.568201724066995,chembl_dataset,False
7352,CHEMBL213540,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(C(F)(F)F)cc5)ccc4c3=O)cn2)C1,24.0,1.3979400086720375,,1.3979400086720375,1.3979400086720375,chembl_dataset,False
7353,CHEMBL212758,COc1ccc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)cc1,258.0,2.413299764081252,,2.413299764081252,2.413299764081252,chembl_dataset,False
7354,CHEMBL211736,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc(Cl)cc5Cl)ccc4c3=O)cn2)C1,12.0,1.1139433523068367,,1.1139433523068367,1.1139433523068367,chembl_dataset,False
7355,CHEMBL209416,Cc1cc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)ccc1Cl,22.0,1.3617278360175928,,1.3617278360175928,1.3617278360175928,chembl_dataset,False
7356,CHEMBL214221,Cc1cc(Cl)ccc1-c1ccc2c(=O)c(-c3ccc(N4CCC(N(C)C)C4)nc3)coc2c1,24.0,1.3979400086720375,,1.3979400086720375,1.3979400086720375,chembl_dataset,False
7357,CHEMBL385141,COc1ccc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)c(C)c1,66.0,1.8260748027008264,,1.8260748027008264,1.8260748027008264,chembl_dataset,False
7358,CHEMBL209905,COc1ccc(-c2ccc3c(=O)c(-c4ccc(N5CCC(N(C)C)C5)nc4)coc3c2)c(OC)c1,38.0,1.591064607026499,,1.591064607026499,1.591064607026499,chembl_dataset,False
7359,CHEMBL213949,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5ccc6c(c5)OCO6)ccc4c3=O)cn2)C1,112.0,2.0530784434834195,,2.0530784434834195,2.0530784434834195,chembl_dataset,False
7360,CHEMBL213459,CN(C)C1CCN(c2ccc(-c3coc4cc(C5=CCC6OCCOC6C5)ccc4c3=O)cn2)C1,65.0,1.8195439355418688,,1.8195439355418688,1.8195439355418688,chembl_dataset,False
7361,CHEMBL213933,COc1ccncc1-c1ccc2c(=O)c(-c3ccc(N4CCC(N(C)C)C4)nc3)coc2c1,22.0,1.3617278360175928,,1.3617278360175928,1.3617278360175928,chembl_dataset,False
7362,CHEMBL378283,CN(C)C1CCN(c2ccc(-c3coc4cc(-c5cnccc5C(F)(F)F)ccc4c3=O)cn2)C1,37.0,1.57978359661681,,1.57978359661681,1.57978359661681,chembl_dataset,False
7363,CHEMBL209895,CN(C)C1CCN(c2ccc(-c3cn(C)c4cc(-c5ccc(Cl)cc5)ccc4c3=O)cn2)C1,53.0,1.7323937598229686,,1.7323937598229686,1.7323937598229686,chembl_dataset,False
